Duration,Protocol,Service,Flag,Scr_bytes,Dts_bytes,Time,Source,Destination,Length,Info
0,1,0,0,937,0,1334.227959,10.10.10.183,224.0.0.251,937,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR JC Mac._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local SRV, cache flush 0 0 7000 JC-Mac.local SRV, cache flush 0 0 7000 JC-Mac.local AAAA, cache flush fe80::1848:57c0:b25b:5c5e A, cache flush 10.10.10.183 NSEC, cache flush JC Mac._airplay._tcp.local NSEC, cache flush 109F41A99244@JC Mac._raop._tcp.local NSEC, cache flush JC-Mac.local OPT"
0,1,0,0,957,0,1334.227959,fe80::1848:57c0:b25b:5c5e,ff02::fb,957,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR JC Mac._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local SRV, cache flush 0 0 7000 JC-Mac.local SRV, cache flush 0 0 7000 JC-Mac.local AAAA, cache flush fe80::1848:57c0:b25b:5c5e A, cache flush 10.10.10.183 NSEC, cache flush JC Mac._airplay._tcp.local NSEC, cache flush 109F41A99244@JC Mac._raop._tcp.local NSEC, cache flush JC-Mac.local OPT"
0,1,0,0,122,0,1334.329638,10.10.10.71,224.0.0.251,122,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question"
0,1,0,0,142,0,1334.330121,fe80::ab:3020:bda9:b47b,ff02::fb,142,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question"
1,1,0,0,387,0,1334.433953,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,0,0,0,123,0,1334.993151,10.10.10.10,31.13.89.53,123,Application Data
0,0,0,0,0,60,1335.009213,31.13.89.53,10.10.10.10,60,443  >  54790 [ACK] Seq=28002 Ack=10053 Win=355 Len=0
0,0,0,0,0,125,1335.055729,31.13.89.53,10.10.10.10,125,Application Data
0,0,0,0,54,0,1335.102404,10.10.10.10,31.13.89.53,54,54790  >  443 [ACK] Seq=10053 Ack=28073 Win=257 Len=0
0,1,0,0,163,0,1335.151,10.10.10.183,224.0.0.251,163,Standard query response 0x0000 PTR JC Mac._airplay._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local OPT
0,1,0,0,183,0,1335.151,fe80::1848:57c0:b25b:5c5e,ff02::fb,183,Standard query response 0x0000 PTR JC Mac._airplay._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local OPT
0,1,0,0,483,0,1335.560303,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1335.560702,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1335.663659,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,1335.663659,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,1337.095999,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1337.095999,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1337.095999,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1337.095999,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1337.197114,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,1337.198206,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,1338.120326,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1338.120326,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1338.120326,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1338.120326,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1338.221161,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,1338.222517,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,1339.142713,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1339.143088,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1339.145653,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,1339.151964,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1339.151964,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1339.151964,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1339.151964,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1339.151964,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1339.151964,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1339.151964,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,1339.151964,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,1339.247802,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,252,0,1339.250413,10.10.10.183,224.0.0.251,252,"Standard query response 0x0000 PTR, cache flush JC-Mac.local PTR, cache flush JC-Mac.local NSEC, cache flush E.5.C.5.B.5.2.B.0.C.7.5.8.4.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 183.10.10.10.in-addr.arpa OPT"
0,1,0,0,308,0,1339.250413,10.10.10.183,224.0.0.251,308,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
0,1,0,0,272,0,1339.250413,fe80::1848:57c0:b25b:5c5e,ff02::fb,272,"Standard query response 0x0000 PTR, cache flush JC-Mac.local PTR, cache flush JC-Mac.local NSEC, cache flush E.5.C.5.B.5.2.B.0.C.7.5.8.4.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 183.10.10.10.in-addr.arpa OPT"
0,1,0,0,328,0,1339.262371,fe80::1848:57c0:b25b:5c5e,ff02::fb,328,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
0,1,0,0,431,0,1339.562651,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1339.562651,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1339.562651,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1339.654753,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,3,0,0,367,0,1339.655191,RuckusWirele_0a:34:c0,Broadcast,367,Ethernet II
0,1,0,0,387,0,1339.655191,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,1,0,0,497,0,1339.665093,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,1339.665093,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,346,0,1339.759231,10.10.10.183,224.0.0.251,346,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question ANY JC-Mac.local, ""QU"" question AAAA fe80::1848:57c0:b25b:5c5e A 10.10.10.183 OPT"
0,1,0,0,366,0,1339.759231,fe80::1848:57c0:b25b:5c5e,ff02::fb,366,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question ANY JC-Mac.local, ""QU"" question AAAA fe80::1848:57c0:b25b:5c5e A 10.10.10.183 OPT"
0,1,0,0,252,0,1339.859436,10.10.10.183,224.0.0.251,252,"Standard query response 0x0000 PTR, cache flush JC-Mac.local PTR, cache flush JC-Mac.local NSEC, cache flush E.5.C.5.B.5.2.B.0.C.7.5.8.4.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 183.10.10.10.in-addr.arpa OPT"
0,1,0,0,272,0,1339.862341,fe80::1848:57c0:b25b:5c5e,ff02::fb,272,"Standard query response 0x0000 PTR, cache flush JC-Mac.local PTR, cache flush JC-Mac.local NSEC, cache flush E.5.C.5.B.5.2.B.0.C.7.5.8.4.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 183.10.10.10.in-addr.arpa OPT"
0,1,0,0,194,0,1339.862341,10.10.10.183,224.0.0.251,194,"Standard query 0x0000 ANY JC Mac._airplay._tcp.local, ""QU"" question ANY 109F41A99244@JC Mac._raop._tcp.local, ""QU"" question SRV 0 0 7000 JC-Mac.local SRV 0 0 7000 JC-Mac.local OPT"
0,1,0,0,214,0,1339.862341,fe80::1848:57c0:b25b:5c5e,ff02::fb,214,"Standard query 0x0000 ANY JC Mac._airplay._tcp.local, ""QU"" question ANY 109F41A99244@JC Mac._raop._tcp.local, ""QU"" question SRV 0 0 7000 JC-Mac.local SRV 0 0 7000 JC-Mac.local OPT"
0,1,0,0,145,0,1340.074327,10.10.10.183,224.0.0.251,145,"Standard query 0x0000 ANY JC-Mac.local, ""QM"" question AAAA fe80::1848:57c0:b25b:5c5e A 10.10.10.183 OPT"
0,1,0,0,165,0,1340.074327,fe80::1848:57c0:b25b:5c5e,ff02::fb,165,"Standard query 0x0000 ANY JC-Mac.local, ""QM"" question AAAA fe80::1848:57c0:b25b:5c5e A 10.10.10.183 OPT"
0,1,0,0,112,0,1340.074327,10.10.10.183,224.0.0.251,112,"Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
0,1,0,0,132,0,1340.074327,fe80::1848:57c0:b25b:5c5e,ff02::fb,132,"Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
0,1,0,0,194,0,1340.168823,10.10.10.183,224.0.0.251,194,"Standard query 0x0000 ANY JC Mac._airplay._tcp.local, ""QM"" question ANY 109F41A99244@JC Mac._raop._tcp.local, ""QM"" question SRV 0 0 7000 JC-Mac.local SRV 0 0 7000 JC-Mac.local OPT"
0,1,0,0,214,0,1340.168823,fe80::1848:57c0:b25b:5c5e,ff02::fb,214,"Standard query 0x0000 ANY JC Mac._airplay._tcp.local, ""QM"" question ANY 109F41A99244@JC Mac._raop._tcp.local, ""QM"" question SRV 0 0 7000 JC-Mac.local SRV 0 0 7000 JC-Mac.local OPT"
0,1,0,0,145,0,1340.371357,10.10.10.183,224.0.0.251,145,"Standard query 0x0000 ANY JC-Mac.local, ""QM"" question AAAA fe80::1848:57c0:b25b:5c5e A 10.10.10.183 OPT"
0,1,0,0,165,0,1340.381625,fe80::1848:57c0:b25b:5c5e,ff02::fb,165,"Standard query 0x0000 ANY JC-Mac.local, ""QM"" question AAAA fe80::1848:57c0:b25b:5c5e A 10.10.10.183 OPT"
0,1,0,0,194,0,1340.473849,10.10.10.183,224.0.0.251,194,"Standard query 0x0000 ANY JC Mac._airplay._tcp.local, ""QM"" question ANY 109F41A99244@JC Mac._raop._tcp.local, ""QM"" question SRV 0 0 7000 JC-Mac.local SRV 0 0 7000 JC-Mac.local OPT"
0,1,0,0,214,0,1340.479014,fe80::1848:57c0:b25b:5c5e,ff02::fb,214,"Standard query 0x0000 ANY JC Mac._airplay._tcp.local, ""QM"" question ANY 109F41A99244@JC Mac._raop._tcp.local, ""QM"" question SRV 0 0 7000 JC-Mac.local SRV 0 0 7000 JC-Mac.local OPT"
0,1,0,0,159,0,1340.576205,10.10.10.183,224.0.0.251,159,"Standard query response 0x0000 AAAA, cache flush fe80::1848:57c0:b25b:5c5e A, cache flush 10.10.10.183 NSEC, cache flush JC-Mac.local OPT"
0,1,0,0,179,0,1340.576653,fe80::1848:57c0:b25b:5c5e,ff02::fb,179,"Standard query response 0x0000 AAAA, cache flush fe80::1848:57c0:b25b:5c5e A, cache flush 10.10.10.183 NSEC, cache flush JC-Mac.local OPT"
0,1,0,0,431,0,1340.580254,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1340.580254,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1340.580254,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,3,0,0,216,0,1340.615507,10.10.10.10,10.10.10.255,216,"Dropbox LAN sync Discovery Protocol, JSON"
0,1,0,0,511,0,1340.68392,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1340.68392,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,1340.68392,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,873,0,1340.68392,10.10.10.183,224.0.0.251,873,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR JC Mac._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local SRV, cache flush 0 0 7000 JC-Mac.local SRV, cache flush 0 0 7000 JC-Mac.local NSEC, cache flush JC Mac._airplay._tcp.local NSEC, cache flush 109F41A99244@JC Mac._raop._tcp.local OPT"
0,1,0,0,893,0,1340.68392,fe80::1848:57c0:b25b:5c5e,ff02::fb,893,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR JC Mac._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local SRV, cache flush 0 0 7000 JC-Mac.local SRV, cache flush 0 0 7000 JC-Mac.local NSEC, cache flush JC Mac._airplay._tcp.local NSEC, cache flush 109F41A99244@JC Mac._raop._tcp.local OPT"
0,1,0,0,289,0,1340.68392,10.10.10.183,224.0.0.251,289,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question OPT"
0,1,0,0,309,0,1340.68392,fe80::1848:57c0:b25b:5c5e,ff02::fb,309,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question OPT"
0,1,0,0,431,0,1341.091025,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1341.091025,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1341.091025,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1341.190689,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1341.190982,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,1341.19332,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,0,0,0,85,0,1341.53573,10.10.10.10,40.79.132.142,85,Application Data
0,1,0,0,937,0,1341.600394,10.10.10.183,224.0.0.251,937,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR JC Mac._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local SRV, cache flush 0 0 7000 JC-Mac.local SRV, cache flush 0 0 7000 JC-Mac.local AAAA, cache flush fe80::1848:57c0:b25b:5c5e A, cache flush 10.10.10.183 NSEC, cache flush JC Mac._airplay._tcp.local NSEC, cache flush 109F41A99244@JC Mac._raop._tcp.local NSEC, cache flush JC-Mac.local OPT"
0,1,0,0,957,0,1341.607543,fe80::1848:57c0:b25b:5c5e,ff02::fb,957,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR JC Mac._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local SRV, cache flush 0 0 7000 JC-Mac.local SRV, cache flush 0 0 7000 JC-Mac.local AAAA, cache flush fe80::1848:57c0:b25b:5c5e A, cache flush 10.10.10.183 NSEC, cache flush JC Mac._airplay._tcp.local NSEC, cache flush 109F41A99244@JC Mac._raop._tcp.local NSEC, cache flush JC-Mac.local OPT"
0,1,0,0,431,0,1341.607543,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1341.607543,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1341.607543,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,1341.607543,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1341.607543,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1341.607543,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1341.61167,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1341.61167,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1341.702776,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1341.703209,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,1341.703526,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,1341.704077,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,0,0,0,85,0,1341.716237,40.79.132.142,10.10.10.10,85,Application Data
0,0,0,0,0,54,1341.77109,10.10.10.10,40.79.132.142,54,55043  >  8883 [ACK] Seq=1435 Ack=4539 Win=130816 Len=0
0,1,0,0,252,0,1341.90852,10.10.10.183,224.0.0.251,252,"Standard query response 0x0000 PTR, cache flush JC-Mac.local PTR, cache flush JC-Mac.local NSEC, cache flush E.5.C.5.B.5.2.B.0.C.7.5.8.4.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 183.10.10.10.in-addr.arpa OPT"
1,1,0,0,272,0,1341.911589,fe80::1848:57c0:b25b:5c5e,ff02::fb,272,"Standard query response 0x0000 PTR, cache flush JC-Mac.local PTR, cache flush JC-Mac.local NSEC, cache flush E.5.C.5.B.5.2.B.0.C.7.5.8.4.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 183.10.10.10.in-addr.arpa OPT"
0,1,0,0,308,0,1343.136125,10.10.10.183,224.0.0.251,308,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
0,1,0,0,328,0,1343.139195,fe80::1848:57c0:b25b:5c5e,ff02::fb,328,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
0,1,0,0,937,0,1343.545926,10.10.10.183,224.0.0.251,937,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR JC Mac._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local SRV, cache flush 0 0 7000 JC-Mac.local SRV, cache flush 0 0 7000 JC-Mac.local AAAA, cache flush fe80::1848:57c0:b25b:5c5e A, cache flush 10.10.10.183 NSEC, cache flush JC Mac._airplay._tcp.local NSEC, cache flush 109F41A99244@JC Mac._raop._tcp.local NSEC, cache flush JC-Mac.local OPT"
0,1,0,0,957,0,1343.554694,fe80::1848:57c0:b25b:5c5e,ff02::fb,957,"Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR JC Mac._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR 109F41A99244@JC Mac._raop._tcp.local SRV, cache flush 0 0 7000 JC-Mac.local SRV, cache flush 0 0 7000 JC-Mac.local AAAA, cache flush fe80::1848:57c0:b25b:5c5e A, cache flush 10.10.10.183 NSEC, cache flush JC Mac._airplay._tcp.local NSEC, cache flush 109F41A99244@JC Mac._raop._tcp.local NSEC, cache flush JC-Mac.local OPT"
0,1,0,0,431,0,1343.648368,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,1343.648772,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,1343.649047,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,1343.659229,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,1343.659229,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,1343.750784,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,267,0,1343.754925,10.10.10.81,224.0.0.251,267,"Standard query response 0x0000 PTR, cache flush MacBook-Pro-de-Cesar-3.local PTR, cache flush MacBook-Pro-de-Cesar-3.local NSEC, cache flush A.E.5.1.C.9.2.B.3.6.F.4.4.E.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 81.10.10.10.in-addr.arpa OPT"
0,1,0,0,361,0,1343.754925,10.10.10.81,224.0.0.251,361,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question PTR _afpovertcp._tcp.local, ""QU"" question PTR _smb._tcp.local, ""QU"" question PTR _rfb._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
0,1,0,0,381,0,1343.754925,fe80::4e4:4f63:b29c:15ea,ff02::fb,381,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question PTR _afpovertcp._tcp.local, ""QU"" question PTR _smb._tcp.local, ""QU"" question PTR _rfb._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
0,0,0,0,118,0,1344.018333,104.210.146.250,10.10.10.10,118,Application Data
0,0,0,0,0,118,1344.01923,10.10.10.10,104.210.146.250,118,Application Data
